UserID,SessionNum,ActionClusterNum,DistinguishingFeatures,ActionSeq,KeywordClusterNum,Keywords,QuerySeq,pSkip,Click@1-5,MaxRR,MeanRR,AbandonmentRate,ReformulationRate,QueriesCount,ClicksPerQuery
1839615,34,5  1,,NewQuery->Click1-5,5,google/search/jeeves/googles/wikepedia/encylopedia/fotosearch/discovery/googlezipcodes/metasearch,google,0,1,1,1,0,0,1,1
7207842,24,9  1,,NewQuery->Click11+->Click11+->Click11+->NewQuery->Click1-5->Click1-5->Click6-10->NewQuery->Click6-10->Click11+->Click11+->Click11+,9,tv/radio/channel/cnn/fox/degrassi/television/veracruz/puerto/sanyo,the world needs a drink->.wav->country .wavs,0.775362319,0.333333333,0.244588745,0.183190689,0,0,3,3.333333333
8976470,4,40  1,,NewQuery->Click1-5,40,irs/tax/taxes/forms/income/barbara/filing/payroll/turbotax/formshub,irs forms,0.5,1,0.5,0.5,0,0,1,1
2938936,2,17  1,,NewQuery->Click1-5,17,ebay/craigslist/craigs/craiglist/classifieds/orleans/chesapeake/craigslists/newyorksportsclub/norfolk,ebay,0,1,1,1,0,0,1,1
15473812,0,12  2,"2:NewQuery->NewQuery
2:NewQuery->Empty
2:NewQuery->Click1-5",NewQuery->Click1-5,12,dell/laptop/windows/printer/spyware/hp/computer/mcafee/kodak/uninstaller,aol virus scan,0.5,1,0.5,0.5,0,0,1,1
3728630,16,16  1,,NewQuery->NewQuery->Click1-5->Click6-10,16,slingo/poppit/bedbathandbeyond/plugger/sprinkles/sftballswthrt21/sponge/bubble/popper/popit,sprinkles->sprinkles cupcakes,0.714285714,0.5,1,0.571428571,0.5,0,2,1
14162861,2,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click6-10,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,vaniqua,0.666666667,1,1,0.583333333,0,0,1,2
1208798,138,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,fallen angel reviews,0,1,1,1,0,0,1,1
11749192,22,42  1,,NewQuery->NewQuery,42,crafts/beads/coloring/preschool/knitting/jewelry/kites/grommets/drapery/making,diamond disk->tanglewood marketing group,1,0,0,0,1,0,2,0
1485278,24,2  7,"7:NewQuery->Empty
7:NewQuery->Click1-5->Empty
7:NewQuery->Click1-5",NewQuery,2,homes/furniture/apartments/houses/realty/realestate/realtors/cabinet/cabinets/house,real estate brown county ohio,1,0,0,0,1,0,1,0
57276,0,14  1,,NewQuery,14,news/newspaper/herald/magazine/journal/newspapers/tribune/gazette/obituaries/magazines,nypost.cm,1,0,0,0,1,0,1,0
12867426,7,25  1,,NewQuery->Click1-5->NewQuery->NewQuery->Click1-5->Click1-5,25,wedding/bridal/gifts/invitations/gowns/brides/anniversary/hallmark/tuxedos/tuxedo,nice tuxedos->sentences that are made up->tuxedos designs,0.416666667,0.666666667,0.75,0.583333333,0.333333333,0,3,1
14401017,2,48  1,,NewQuery->Click1-5,48,airport/hall/madison/arena/park/metrodome/lax/stadium/memphis/stlouisparksdepartment,stormville airport,0.5,1,0.5,0.5,0,0,1,1
4359145,5,64  1,,NewQuery->NewQuery->Click6-10,64,insurance/medicare/health/affordable/disability/companies/statefarminsurance/farmers/pacificare/allstate,uniden insurance->discount car insurance,0.857142857,0,0.142857143,0.142857143,0.5,0,2,0.5
14610924,3,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,belliards,0,1,1,1,0,0,1,1
7569013,49,61  1,,NewQuery,61,hsn/htpp/neop/myaandp/hxxp/htpps/alsop/ht3outdoors/hns/freep,hfstores.cpm,1,0,0,0,1,0,1,0
6383289,33,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,american academy of->american academy of adoption attorneys,0,0.5,1,1,0.5,0,2,0.5
14700006,4,19  1,,NewQuery->Click1-5,19,edu/university/college/ucsd/admissions/nyu/20college/marshallcollege/iowa/rankings,ucsd,0,1,1,1,0,0,1,1
3261765,181,85  1,,NewQuery->Click1-5->Click6-10->Click6-10,85,coupon/golf/coupons/cart/discount/voucher/discountgolfequipment/rebates/quickbooks/golfexpoboston,red out of bounds stake golf,0.75,1,1,0.416666667,0,0,1,3
2449976,121,27  1,,NewQuery->NewQuery->Click1-5,27,msn/hotmail/email/gmail/messenger/tap3/yahoo/yahooemail/yahoomessenger/yahoohttp,gamecodes->gmail,0,0.5,1,1,0.5,0,2,0.5
14103782,9,-1  14,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
14:NewQuery->NextPage->NextPage->NextPage
14:NewQuery->NextPage->NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage->NewQuery",NewQuery->Click6-10->NewQuery->NewQuery->Click6-10,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,carrying cases->pistol cases->carrying cases,0.888888889,0,0.111111111,0.111111111,0.333333333,0,3,0.666666667
4917756,3,22  1,,NewQuery->Click1-5,22,walmart/walgreens/lowes/jcpenney/mervyns/macys/nordstrom/jcpenny/goodwill/sears,home depot,0,1,1,1,0,0,1,1
15176849,9,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,6 ft variance from the required 15 ft brevard,0,1,1,1,0,0,1,1
4659941,4,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,southwestairlines->orbitz,0,1,1,1,0,0,2,1
10894067,16,0  2,"2:NewQuery->NewQuery->Click1-5
2:NewQuery->NewQuery->NewQuery
2:Click1-5->NewQuery->NewQuery
2:NewQuery->NewQuery->Empty",NewQuery->NewQuery->RefinedQuery->Click1-5->Click1-5->NewQuery->Click1-5->Click1-5->NewQuery->Click1-5,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,boyles->cars on sale inb sumter->cars on sale in sumter->sumter dealerships->black planet,0.277777778,0.6,0.777777778,0.652777778,0.4,0.2,5,1
2220830,97,4  1,,NewQuery->Click1-5,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,sarcoidosis,0,1,1,1,0,0,1,1
13508,43,20  1,,NewQuery->NewQuery->NewQuery->Click1-5->Click1-5->NewQuery,20,lyrics/song/hate/october/fever/eminem/dawson/ying/fall/days,poppin my collar->mwapoppin my collar lyrics->poppin my collar lyrics->stool patterns,0.6,0.25,0.333333333,0.266666667,0.75,0,4,0.5
1860363,68,-1  17,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
8:Click11+->Click11+
8:NextPage->Click11+->Click11+
8:NextPage->Click11+
8:Click11+->NextPage
8:Click1-5->Click6-10
17:Click1-5->Click1-5
17:NextPage->Click1-5
17:NextPage->NextPage->NextPage",NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,foreclosures,0,1,1,0.75,0,0,1,2
9530424,3,107  1,,NewQuery->Click1-5->NewQuery,107,day/parade/thankful/mommies/cinco/gras/patricks/mardi/ass/memorial,carlito's wish->10th annual carlito's wish,0,0.5,1,1,0.5,0,2,0.5
472754,13,18  1,,NewQuery->NewQuery->Click1-5->Click6-10->NewQuery->Click1-5->Click1-5,18,carolina/north/nc/fl/oklahoma/alabama/florida/south/washington/asheville,williamburg va->washington dc->kids travel,0.333333333,0.666666667,1,0.666666667,0.333333333,0,3,1.333333333
3363117,58,74  1,,NewQuery->Click1-5,74,mys/my/sos/scene/mywa/myso/angus/ace/ys/black,mywa,0,1,1,1,0,0,1,1
14616008,1,22  1,,NewQuery->Click1-5->Click1-5,22,walmart/walgreens/lowes/jcpenney/mervyns/macys/nordstrom/jcpenny/goodwill/sears,goodwill,0,1,1,0.75,0,0,1,2
949253,175,9  1,,NewQuery->Click1-5,9,tv/radio/channel/cnn/fox/degrassi/television/veracruz/puerto/sanyo,news channel 3 memphis,0,1,1,1,0,0,1,1
692569,30,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,gyjyjt->gt,0.5,0.5,0.5,0.5,0.5,0,2,0.5
3005281,5,59  1,,NewQuery,59,whirlpool/hvac/company/refrigerators/consumers/generators/panels/corporation/electric/microwaves,us energy,1,0,0,0,1,0,1,0
244574,95,13  1,,NewQuery->Click1-5,13,randy/andrew/taylor/jackson/james/mcphee/chesney/daughtry/reggae/marley,barnes,0,1,1,1,0,0,1,1
2487585,19,19  1,,NewQuery->Click1-5,19,edu/university/college/ucsd/admissions/nyu/20college/marshallcollege/iowa/rankings,university of maryland,0,1,1,1,0,0,1,1
11894730,21,4  1,,NewQuery->Click1-5->Click6-10->NewQuery->Click1-5->Click1-5->Click6-10->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->NewQuery->Click1-5->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->NewQuery->Click1-5->Click11+->Click11+,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,healthy diet for women in the 30s->diet to increase energy->diet to increase energy meal planner->recipes finder,0.734821429,1,0.625,0.199965205,0,0,4,6.5
10924549,8,20  1,,NewQuery->RefinedQuery->Click1-5->NewQuery->NewQuery->Click1-5,20,lyrics/song/hate/october/fever/eminem/dawson/ying/fall/days,how to mke a milkshake->how to make a milkshake->encore eminem->encore eminem puke rain man crazy in love,0,0.5,1,1,0.5,0.25,4,0.5
5808557,2,-1  12,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
12:NextPage->Click1-5
12:NewQuery->NextPage->Click1-5->Empty
12:Click1-5->NewQuery
12:NewQuery->Click1-5->NewQuery",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,pued,0.5,1,0.5,0.5,0,0,1,1
6901976,1,12  2,"2:NewQuery->NewQuery
2:NewQuery->Empty
2:NewQuery->Click1-5",NewQuery->NewQuery->NewQuery,12,dell/laptop/windows/printer/spyware/hp/computer/mcafee/kodak/uninstaller,tool bar->aol back arrow->contact aol,1,0,0,0,1,0,3,0
10426217,43,10  1,,NewQuery,10,myspace/layouts/backgrounds/wallpapers/eharmony/facebook/friendster/livejournal/xanga/myspacelayouts,facebook,1,0,0,0,1,0,1,0
1422786,43,47  1,,NewQuery->NewQuery->NewQuery,47,tabs/guitar/sevenfold/band/billboard/rock/groban/bands/gibson/chord,soldiers->rock n roll soldiers funny little feeling->rock n roll soldiers anthem,1,0,0,0,1,0,3,0
10418984,12,87  1,,NewQuery,87,usps/mailing/mta/fedex/postage/dhl/postal/states/sendusaks/uspostage,united states postal service,1,0,0,0,1,0,1,0
6002296,18,31  1,,NewQuery->Click1-5->NewQuery->Click1-5,31,ipod/itunes/download/limewire/mp3/music/downloads/bearshare/mediaplayer/napster,free music->kazaa,0.25,1,0.75,0.75,0,0,2,1
7479459,18,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,wachovia,0,1,1,1,0,0,1,1
6059853,34,1  3,"3:Click1-5->NewQuery
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5->Click6-10,1,hotels/hotel/inn/casino/resort/vegas/marriott/cruises/motel/resorts,cartoons,0.75,1,1,0.5625,0,0,1,2
8119065,27,21  1,,NewQuery,21,pratt/vicky/ashley/beverly/alicia/nicole/kate/julie/jessica/nina,aerial pics of the asian tsunami,1,0,0,0,1,0,1,0
4734492,12,108  1,,NewQuery,108,test/iq/sat/prep/laboratory/fcat/skills/testing/officers/police,kail testing laboratory inc.,1,0,0,0,0,0,1,0
1459476,21,40  1,,NewQuery->Click1-5->Click1-5->NewQuery->NewQuery->Click6-10,40,irs/tax/taxes/forms/income/barbara/filing/payroll/turbotax/formshub,irs->pa.state.gov->pa.state.,0.444444444,0.333333333,0.555555556,0.555555556,0.333333333,0,3,1
12269044,39,0  2,"2:NewQuery->NewQuery->Click1-5
2:NewQuery->NewQuery->NewQuery
2:Click1-5->NewQuery->NewQuery
2:NewQuery->NewQuery->Empty",NewQuery->NewQuery->Click1-5->NewQuery->NewQuery->Click1-5,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,kelly motorsports->kelly autogroup->kellymotorsports->aol phonebook,0,0.5,1,1,0.5,0,4,0.5
5818592,57,70  1,,NewQuery->Click1-5,70,show/events/festival/punjabi/fest/concert/parade/milwaukee/dallas/sunfest,street and performance,0,1,1,1,0,0,1,1
9560008,28,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5->Click6-10->Click1-5->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,cumberland drive in->drive ins->cumberland drive in->drive ins,0.375,1,0.75,0.659722222,0,0,4,1.75
796261,0,-1  17,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
8:Click11+->Click11+
8:NextPage->Click11+->Click11+
8:NextPage->Click11+
8:Click11+->NextPage
8:Click1-5->Click6-10
17:Click1-5->Click1-5
17:NextPage->Click1-5
17:NextPage->NextPage->NextPage",NewQuery->RefinedQuery->NewQuery->RefinedQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,young & rubicon->young and rubicon->phillps ramsey->phillips ramsey,1,0,0,0,1,0.5,4,0
930381,105,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->NewQuery->RefinedQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,cdl rink->northern mass cyclones->andrew stratham->andrew stratham hockey->andrew stratham junior hockey,0.375,0.4,0.625,0.625,0.6,0.2,5,0.4
10218493,24,38  1,,NewQuery->Click11+,38,court/department/inmates/prisons/courts/dept/county/prison/courthouse/jail,orange county practicing dos,0.941176471,0,0.058823529,0.058823529,0,0,1,1
7479731,32,20  1,,NewQuery->Click1-5,20,lyrics/song/hate/october/fever/eminem/dawson/ying/fall/days,bayside lyrics,0.666666667,1,0.333333333,0.333333333,0,0,1,1
2986994,20,77  1,,NewQuery,77,bus/amtrak/buses/transit/transportation/greyhound/staten/railroadarizona/railroadtucson/busesforsale,sutton 20travel,1,0,0,0,1,0,1,0
13585610,4,28  1,,NewQuery->Click1-5,28,book/books/library/amazon/cliff/synopsis/bookbinding/borders/sparknotes/bookstore,barnes and noble,0,1,1,1,0,0,1,1
15792878,5,47  1,,NewQuery->Click1-5,47,tabs/guitar/sevenfold/band/billboard/rock/groban/bands/gibson/chord,west point marching band,0,1,1,1,0,0,1,1
6249384,21,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,dis1417,1,0,0,0,1,0,1,0
7121638,21,3  3,"3:NewQuery->Click1-5->Empty
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5,3,recipes/restaurant/recipe/salad/restaurants/diet/food/cooking/foods/steak,low fat chicken recipe->parks and recreation burlingame->parks and recreation millbrae california->parks and recreation south san francisco,0.2,1,0.8,0.8,0,0,4,1
11678173,2,-1  17,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
8:Click11+->Click11+
8:NextPage->Click11+->Click11+
8:NextPage->Click11+
8:Click11+->NextPage
8:Click1-5->Click6-10
17:Click1-5->Click1-5
17:NextPage->Click1-5
17:NextPage->NextPage->NextPage",NewQuery->Click11+->Click11+,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,dynomotion,0.9375,0,0.0625,0.0625,0,0,1,2
4661877,2,32  1,,NewQuery,32,com/biz/qvc/yahoo/newbusinesschecklist/heavyshop/nflcom/netgamez/nadinecompany/yahoocom,netgamez.biz,1,0,0,0,1,0,1,0
1220086,55,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,circuit city,1,0,0,0,1,0,1,0
5100978,32,-1  11,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
11:NewQuery->NewQuery->NewQuery
11:NewQuery->NewQuery->Empty
11:NewQuery->NewQuery",NewQuery->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,columbiahouse dvd's->columbia house dvd,1,0,0,0,1,0,2,0
11785026,1,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,what is a thesis statement,0.5,1,1,0.625,0,0,1,2
1208798,6,-1  14,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
14:NewQuery->NextPage->NextPage->NextPage
14:NewQuery->NextPage->NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage
14:NextPage->NextPage->NextPage->NewQuery",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,a kiss before dawn kimberly logan,0,1,1,1,0,0,1,1
6815407,6,2  7,"7:NewQuery->Empty
7:NewQuery->Click1-5->Empty
7:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5,2,homes/furniture/apartments/houses/realty/realestate/realtors/cabinet/cabinets/house,braves->investing in real estate,0.333333333,1,0.666666667,0.666666667,0,0,2,1
3103465,14,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,crash->somehwrer i never traeled->somewhere i never traveled,0.333333333,0.666666667,0.666666667,0.666666667,0.333333333,0,3,0.666666667
2284865,31,60  1,,NewQuery,60,ggogle/gogle/googl/golgel/gohoodshttp/goofgle/gorilamask/googe/googlr/gorgious,googlr,1,0,0,0,1,0,1,0
15633878,0,92  1,,NewQuery->Click1-5,92,20city/20salon/20mark/20mad/20pussy/eurovision/20shower/20village/horsetopia/20lives,when 20you're 20mad 20lyrics,0,1,1,1,0,0,1,1
8473857,24,81  1,,NewQuery->RefinedQuery->Click1-5,81,flowers/pliva/plants/botanic/roses/herbolaria/lily/orchids/ribbon/bloom,etable plants->eatable plants,0.666666667,0.5,0.333333333,0.333333333,0.5,0.5,2,0.5
12657114,19,13  1,,NewQuery->Click1-5->Click11+->NewQuery->Click1-5,13,randy/andrew/taylor/jackson/james/mcphee/chesney/daughtry/reggae/marley,jason thoms->treva thoms,0.775,1,0.225,0.2,0,0,2,1.5
10472571,5,20  1,,NewQuery->Click1-5,20,lyrics/song/hate/october/fever/eminem/dawson/ying/fall/days,rob thomas lyrics,0,1,1,1,0,0,1,1
2354676,70,4  1,,NewQuery->RefinedQuery->Click1-5->NewQuery,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,bilbe what does it stand for->bible what does it stand for->bible basic instruction before,0,0.333333333,1,1,0.666666667,0.333333333,3,0.333333333
5143013,4,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,runescape,1,0,0,0,1,0,1,0
10770253,23,5  1,,NewQuery->Click1-5->Click1-5->Click1-5->Click1-5->Click1-5->Click1-5,5,google/search/jeeves/googles/wikepedia/encylopedia/fotosearch/discovery/googlezipcodes/metasearch,google,0,1,1,1,0,0,1,6
3252490,138,21  1,,NewQuery,21,pratt/vicky/ashley/beverly/alicia/nicole/kate/julie/jessica/nina,janet chernela,1,0,0,0,1,0,1,0
5601132,14,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,philstar,0,1,1,1,0,0,1,1
2397228,5,12  3,"3:NewQuery->Click1-5
3:NewQuery->Click1-5->Empty
3:NewQuery->Empty",NewQuery,12,dell/laptop/windows/printer/spyware/hp/computer/mcafee/kodak/uninstaller,printer,1,0,0,0,1,0,1,0
4790688,5,63  1,,NewQuery->NewQuery,63,screen/change/password/passwords/accounts/account/screennames/changing/seenname/trust,change store password->delete pass word from computer,1,0,0,0,1,0,2,0
13589742,0,46  1,,NewQuery->Click1-5->Click1-5,46,pyaar/tian/ishq/hai/dragon/paana/kuryakin/mohabbat/mohaat/tjharrigan,alahram,0,1,1,1,0,0,1,2
2718940,177,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,power rangers ninja storm,0,1,1,0.75,0,0,1,2
5592386,92,0  5,"5:NewQuery->Click1-5->Click1-5
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,chevy rims->chevy rims 5 lug,0.5,0.5,0.5,0.5,0.5,0,2,0.5
1709267,17,43  1,,NewQuery->Click1-5,43,weather/forcast/radar/orleans/accuweather/meteorology/weatherchannel/forecast/hurricane/hartford,manahawkin nj weather,0,1,1,1,0,0,1,1
3957960,42,8  1,,NewQuery->Click1-5,8,pages/phone/phones/mobile/ringtones/cingular/verizon/telephone/call/codes,zip code locater,0,1,1,1,0,0,1,1
1166101,36,114  1,,NewQuery->NewQuery->NewQuery->Click1-5->NewQuery->Click11+->Click11+,114,dvd/disk/dvd43free/shrinkdvd/dvdk/windvd2000/interdvd/discs/disc/software,dvd shrink->copy dvd->copy dvd free->copy dvd freeware,0.71,0.25,0.276315789,0.273157895,0.5,0,4,0.75
24453849,1,-1  11,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
11:NewQuery->NewQuery->NewQuery
11:NewQuery->NewQuery->Empty
11:NewQuery->NewQuery",NewQuery->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,doverareaathleticassocation->doverareabaseballassocation,1,0,0,0,1,0,2,0
16797669,17,-1  10,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
10:Click1-5->Click1-5
10:Click1-5->NewQuery
10:Click1-5->Click6-10
10:NewQuery->RefinedQuery->Click1-5->Click1-5",NewQuery->Click1-5->NewQuery->RefinedQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,funny stuff->scock wave->shock wave,0.25,0.666666667,0.75,0.75,0.333333333,0.333333333,3,0.666666667
13229533,1,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,den.png,1,0,0,0,1,0,1,0
2665713,106,49  1,,NewQuery,49,netzero/gateway/network/2wire/intranet/singlesnet/netti/isp/trendway/channel,internet,1,0,0,0,1,0,1,0
7555624,26,-1  11,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
11:NewQuery->NewQuery->NewQuery
11:NewQuery->NewQuery->Empty
11:NewQuery->NewQuery",NewQuery->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,circuit city->best buy,1,0,0,0,1,0,2,0
8735475,8,27  1,,NewQuery->Click1-5,27,msn/hotmail/email/gmail/messenger/tap3/yahoo/yahooemail/yahoomessenger/yahoohttp,msn,0,1,1,1,0,0,1,1
2877256,30,-1  11,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
11:NewQuery->NewQuery->NewQuery
11:NewQuery->NewQuery->Empty
11:NewQuery->NewQuery",NewQuery->NewQuery->NewQuery->RefinedQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,look for passenger list for air jamaica departing from orla->passenger list for air jamaica from orlando->looking for isabelle hudson in apopka florida->looking for isabelle hudson in florida,0.666666667,0.25,0.333333333,0.333333333,0.75,0.25,4,0.25
1860363,23,44  1,,NewQuery->Click1-5->NewQuery->NewQuery->Click1-5,44,hospital/dr/iowa/doctors/medical/kaiser/physicians/orthodontist/drs/hospitals,dr. richard kaiser->wills eye doctors->wills eye,0.333333333,0.666666667,0.666666667,0.666666667,0.333333333,0,3,0.666666667
5316685,0,11  1,,NewQuery,11,mapquest/maps/map/gps/garmin/longitude/mapqwest/locate/lattitude/idaho,map it,1,0,0,0,1,0,1,0
20622289,9,13  1,,NewQuery->Click1-5->NewQuery->Click1-5,13,randy/andrew/taylor/jackson/james/mcphee/chesney/daughtry/reggae/marley,suge knight->snoop dogg,0.333333333,1,0.666666667,0.666666667,0,0,2,1
4393316,2,70  1,,NewQuery->Click1-5->Click1-5->NewQuery->Click1-5,70,show/events/festival/punjabi/fest/concert/parade/milwaukee/dallas/sunfest,columbus auto show->osu mens basketball,0.25,1,0.75,0.625,0,0,2,1.5
12277615,26,-1  12,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
12:NextPage->Click1-5
12:NewQuery->NextPage->Click1-5->Empty
12:Click1-5->NewQuery
12:NewQuery->Click1-5->NewQuery",NewQuery->Click1-5->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,hillsborough county school district->st.joseph hospital in tampa,0.25,1,0.75,0.75,0,0,2,1
3184396,70,9  1,,NewQuery,9,tv/radio/channel/cnn/fox/degrassi/television/veracruz/puerto/sanyo,degrassi,1,0,0,0,1,0,1,0
709814,5,1  3,"3:Click1-5->NewQuery
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5,1,hotels/hotel/inn/casino/resort/vegas/marriott/cruises/motel/resorts,casino eagle pass tx->harrah's lake charles,0,1,1,1,0,0,2,1
